"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.31578947368421","6.31578947368421","3.05343511450382","3.05343511450382","3.05343511450382","3.05343511450382","4.58015267175572","5.34351145038168","5.34351145038168","5.34351145038168","9.16030534351145","8.3969465648855","9.16030534351145","9.16030534351145","8.3969465648855","10.6870229007634","10.6870229007634","10.6870229007634","10.6870229007634","10.6870229007634","18.0952380952381","18.0952380952381","23.4848484848485","23.4848484848485","33.6448598130841","35.5140186915888","35.5140186915888",
"American Samoa","ASM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26315789473684","5.26315789473684","","5.26315789473684","5.26315789473684","5.26315789473684","5.26315789473684","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","10.5263157894737","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","5.55555555555556",
"Australia","AUS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5405405405405","15.5405405405405","22.4489795918367","22.972972972973","","25.3333333333333","25.3333333333333","24.6666666666667","24.6666666666667","24.6666666666667","26.6666666666667","26.6666666666667","27.3333333333333","24.6666666666667","24.6666666666667","24.6666666666667","26","26","26.6666666666667","28.6666666666667","28.6666666666667","28.6666666666667","30.4635761589404","30.4635761589404","31.1258278145695","38.4105960264901","38.4105960264901",
"Austria","AUT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2295081967213","26.2295081967213","","26.775956284153","26.775956284153","","33.879781420765","33.879781420765","33.879781420765","32.2404371584699","32.7868852459016","27.3224043715847","27.8688524590164","27.8688524590164","27.8688524590164","27.8688524590164","33.3333333333333","32.2404371584699","30.6010928961749","30.6010928961749","34.4262295081967","34.4262295081967","39.344262295082","39.344262295082","40.4371584699454","40.9836065573771","40.9836065573771",
"Azerbaijan","AZE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","","10.4838709677419","10.4838709677419","10.4838709677419","10.4838709677419","13.0434782608696","11.2903225806452","11.3821138211382","11.3821138211382","11.3821138211382","16","16","16","15.5737704918033","15.5737704918033","16.9354838709677","16.8","16.8","16.8","16.8067226890756","17.3553719008264","18.1818181818182","18.3333333333333","18.6440677966102",
"Burundi","BDI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.864406779661","5.98290598290598","14.4067796610169","14.4067796610169","18.4357541899441","18.4357541899441","18.4357541899441","30.5084745762712","30.5084745762712","30.5084745762712","30.5084745762712","31.3559322033898","32.0754716981132","30.4761904761905","30.4761904761905","30.4761904761905","30.4761904761905","36.3636363636364","36.3636363636364","36.3636363636364","36.3636363636364","36.3636363636364","38.2113821138211","38.2113821138211","38.2113821138211","38.2113821138211",
"Belgium","BEL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6666666666667","12.6666666666667","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","35.3333333333333","34.6666666666667","34.6666666666667","34.6666666666667","35.3333333333333","35.3333333333333","38","39.3333333333333","38","38","38","39.3333333333333","39.3333333333333","39.3333333333333","38","38","42","41.3333333333333","42","42.6666666666667","42.6666666666667",
"Benin","BEN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2289156626506","7.2289156626506","6.02409638554217","6.02409638554217","6.02409638554217","6.02409638554217","6.02409638554217","7.2289156626506","7.2289156626506","7.2289156626506","10.8433734939759","10.8433734939759","10.8433734939759","10.8433734939759","8.43373493975904","8.43373493975904","8.43373493975904","8.43373493975904","7.2289156626506","7.2289156626506","7.2289156626506","7.2289156626506","7.2289156626506","7.2289156626506","8.43373493975904","7.40740740740741","26.605504587156",
"Burkina Faso","BFA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.00900900900901","8.10810810810811","8.10810810810811","8.10810810810811","8.10810810810811","11.7117117117117","11.7117117117117","11.7117117117117","11.7117117117117","11.7117117117117","15.3153153153153","15.3153153153153","15.3153153153153","15.3153153153153","15.3153153153153","15.748031496063","15.748031496063","","9.44881889763779","9.44881889763779","11.0236220472441","11.0236220472441","13.3858267716535","6.2992125984252","6.2992125984252","16.9014084507042","16.9014084507042",
"Bangladesh","BGD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","","2","2","2","14.7826086956522","15.0724637681159","","6.33333333333333","18.5507246376812","18.5507246376812","19.7142857142857","19.7142857142857","19.7142857142857","19.8275862068966","20","20","20.2857142857143","20.2857142857143","20.6303724928367","20.9169054441261","20.8571428571429","20.8571428571429","20.8571428571429",
"Bulgaria","BGR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8333333333333","10.8333333333333","10.8333333333333","10.8333333333333","26.25","26.25","26.25","26.25","22.0833333333333","22.0833333333333","21.6666666666667","21.6666666666667","20.8333333333333","20.8333333333333","20.8333333333333","22.9166666666667","24.5833333333333","20","20.4166666666667","20.4166666666667","23.75","23.75","25.8333333333333","26.6666666666667","23.75","24.1666666666667","24.1666666666667",
"Bahrain","BHR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","2.5","2.5","2.5","2.5","2.5","10","10","10","7.5","7.5","7.5","7.5","15","15","15","15","20","20",
"Bahamas, The","BHS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","15","15","","20","20","20","20","12.1951219512195","12.1951219512195","12.1951219512195","12.1951219512195","12.1951219512195","13.1578947368421","13.1578947368421","13.1578947368421","13.1578947368421","13.1578947368421","12.8205128205128","12.8205128205128","12.8205128205128","12.8205128205128","17.9487179487179","17.9487179487179","17.9487179487179",
"Bosnia and Herzegovina","BIH","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.14285714285714","","16.6666666666667","16.6666666666667","16.6666666666667","14.2857142857143","11.9047619047619","11.9047619047619","19.047619047619","16.6666666666667","21.4285714285714","21.4285714285714","21.4285714285714","21.4285714285714","21.4285714285714","21.4285714285714","21.4285714285714","21.4285714285714","21.4285714285714","26.1904761904762","26.1904761904762","16.6666666666667","19.0476190476191",
"Belarus","BLR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3092783505155","10.3092783505155","10.3092783505155","29.3577981651376","29.0909090909091","29.0909090909091","29.0909090909091","31.8181818181818","31.8181818181818","31.8181818181818","31.8181818181818","26.605504587156","26.605504587156","26.605504587156","27.2727272727273","34.5454545454545","34.5454545454545","34.5454545454545","40","40","40","40","40",
"Belize","BLZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44827586206897","3.44827586206897","6.89655172413793","6.89655172413793","6.89655172413793","6.89655172413793","3.33333333333333","6.66666666666667","6.66666666666667","6.66666666666667","3.33333333333333","0","0","0","0","3.125","3.125","3.125","3.125","3.125","9.375","9.375","9.375","9.67741935483871","12.5","12.5","15.625",
"Bermuda","BMU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5384615384615","11.5384615384615","11.5384615384615","18.4615384615385","18.4615384615385","19.2307692307692","16.9230769230769","16.9230769230769","16.9230769230769","16.9230769230769","22.3076923076923","25.3846153846154","25.3846153846154","25.3846153846154","25.3846153846154","53.0769230769231","53.0769230769231","53.0769230769231","53.0769230769231","53.0769230769231","53.0769230769231","46.1538461538462","46.1538461538462","46.1538461538462","46.1538461538462",
"Brazil","BRA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.62768031189084","6.62768031189084","5.65302144249513","5.65302144249513","6.82261208576998","6.23781676413255","8.57699805068226","8.57699805068226","8.57699805068226","8.7719298245614","8.96686159844054","8.96686159844054","8.7719298245614","8.57699805068226","8.57699805068226","8.57699805068226","8.57699805068226","9.94152046783626","9.94152046783626","9.94152046783626","10.7212475633528","15.009746588694","15.009746588694","14.6198830409357","15.2046783625731","17.7387914230019","17.5438596491228",
"Barbados","BRB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7142857142857","10.7142857142857","10.7142857142857","10.7142857142857","10.7142857142857","10.7142857142857","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","10","10","10","10","10","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","20","20","20","20","26.6666666666667","26.6666666666667",
"Brunei Darussalam","BRN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.45161290322581","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","11.7647058823529",
"Bhutan","BTN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","9.33333333333333","9.33333333333333","9.33333333333333","9.33333333333333","9.21052631578947","9.33333333333333","2.66666666666667","2.66666666666667","8.51063829787234","8.51063829787234","8.51063829787234","8.51063829787234","8.51063829787234","6.38297872340426","8.51063829787234","8.51063829787234","8.51063829787234","8.51063829787234","14.8936170212766","14.8936170212766","14.8936170212766","17.0212765957447","17.3913043478261","17.3913043478261",
"Botswana","BWA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51063829787234","8.51063829787234","","17.0212765957447","17.0212765957447","17.0212765957447","17.0212765957447","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","7.93650793650794","7.93650793650794","7.93650793650794","7.93650793650794","7.93650793650794","9.52380952380952","9.52380952380952","9.52380952380952","9.52380952380952","9.52380952380952","10.7692307692308","10.7692307692308","10.7692307692308","11.1111111111111","11.1111111111111",
"Central African Republic","CAF","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.52941176470588","3.52941176470588","7.3394495412844","7.3394495412844","7.3394495412844","7.3394495412844","","","10.4761904761905","10.4761904761905","10.4761904761905","10.4761904761905","9.61538461538462","9.61538461538462","12.5","12.5","","","","7.19424460431655","8.57142857142857","8.57142857142857","8.57142857142857","8.57142857142857","12.8571428571429","12.8571428571429","12.8571428571429",
"Canada","CAN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5980066445183","20.5980066445183","20.5980066445183","","20.5980066445183","20.5980066445183","20.5980066445183","21.1038961038961","21.1038961038961","20.7792207792208","21.3114754098361","22.0779220779221","22.0779220779221","22.0779220779221","24.7557003257329","24.6753246753247","24.6753246753247","25.0814332247557","26.0355029585799","26.0355029585799","26.2686567164179","26.9461077844311","28.9940828402367","28.9940828402367","30.4733727810651","30.4733727810651","30.6547619047619",
"Central Europe and the Baltics","CEB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4824335904027","10.968294772922","11.4824335904027","12.9600829445308","15.5668358714044","16.1167512690355","16.2675101671938","17.14164185453","16.7234042553192","17.0991067630795","16.8438962143769","16.8152866242038","17.0700636942675","17.0276008492569","18.4333759046403","19.2671881432688","19.2102015631427","19.7050938337802","20.1164874551971","19.8924731182796","22.3044886626562","22.7209625173531","23.6927348449792","24.988431281814","24.212962962963","25.0693802035153","25.531914893617",
"Switzerland","CHE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","21","22.5","23","23","23","25","25","25","25","28.5","28.5","29","29","28.5","29","31","31","32","32","32.5","32.5","41.5","41.5","42.5","41.5","38.5",
"Channel Islands","CHI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","10.8333333333333","10.8333333333333","10.8333333333333","10.8333333333333","12.5","12.5","12.5","15","15","15","15","14.1666666666667","14.1666666666667","14.1666666666667","14.1666666666667","15.8333333333333","15.8333333333333","15.8333333333333","15.8333333333333","","22.5806451612903","22.5806451612903","22.5806451612903","35.4838709677419","35.4838709677419","35.4838709677419",
"China","CHN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8194024840551","21.8194024840551","21.7828418230563","21.7828418230563","21.7828418230563","20.2345058626466","20.2345058626466","20.2684563758389","20.2684563758389","20.620992237597","21.325744894543","21.325744894543","21.325744894543","21.3230355943586","21.3230355943586","23.40140609307","23.40140609307","23.6228455559311","23.6228455559311","24.2476060191518","24.8993288590604","24.9411764705882","24.9411764705882","24.9411764705882","24.9411764705882","26.5367819952973",
"Cote d'Ivoire","CIV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","","8.52017937219731","8.52017937219731","8.52017937219731","8.52017937219731","8.52017937219731","8.52017937219731","8.86699507389163","8.86699507389163","8.86699507389163","8.86699507389163","11.0236220472441","10.4417670682731","10.4417670682731","9.44881889763779","9.16334661354582","9.16334661354582","10.5882352941176","10.5882352941176","10.9803921568627","11.3725490196078","14.1732283464567","14.1732283464567","13.7254901960784",
"Cameroon","CMR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","8.88888888888889","8.88888888888889","8.88888888888889","8.88888888888889","8.88888888888889","13.8888888888889","13.8888888888889","13.8888888888889","13.8888888888889","13.8888888888889","13.8888888888889","31.1111111111111","31.1111111111111","31.1111111111111","31.1111111111111","31.1111111111111","31.1111111111111","31.1111111111111","33.8888888888889","33.8888888888889","33.8888888888889","33.8888888888889",
"Congo, Dem. Rep.","COD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","8.4","8.4","8.4","8.4","8.4","","8.94308943089431","8.94308943089431","10.6425702811245","8.94308943089431","8.94308943089431","8.94308943089431","8.94308943089431","10","12.8","12.8","12.8","12.8",
"Congo, Rep.","COG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","","8.52713178294574","8.52713178294574","8.52713178294574","8.52713178294574","7.2992700729927","7.2992700729927","7.2992700729927","7.2992700729927","7.2992700729927","7.35294117647059","7.35294117647059","7.35294117647059","7.35294117647059","7.35294117647059","11.2582781456954","11.2582781456954","11.2582781456954","11.2582781456954","11.2582781456954","14.5695364238411","14.5695364238411",
"Colombia","COL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6564417177914","","11.8012422360248","11.8012422360248","11.8012422360248","12.0481927710843","12.0481927710843","12.0481927710843","12.1212121212121","8.43373493975904","8.43373493975904","8.43373493975904","8.43373493975904","12.6506024096386","12.1212121212121","12.1212121212121","12.1212121212121","19.8795180722892","19.8795180722892","19.8795180722892","18.6746987951807","18.1286549707602","18.7134502923977","18.3431952662722","18.8235294117647","28.8770053475936","28.8770053475936",
"Comoros","COM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","0","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","3.03030303030303","6.06060606060606","6.06060606060606","6.06060606060606","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667",
"Cabo Verde","CPV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","15.2777777777778","18.0555555555556","18.0555555555556","18.0555555555556","18.0555555555556","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","23.6111111111111","23.6111111111111","23.6111111111111","23.6111111111111","25","38.8888888888889","38.8888888888889","41.6666666666667",
"Costa Rica","CRI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7894736842105","19.2982456140351","19.2982456140351","19.2982456140351","19.2982456140351","35.0877192982456","35.0877192982456","35.0877192982456","35.0877192982456","38.5964912280702","36.8421052631579","36.8421052631579","36.8421052631579","38.5964912280702","38.5964912280702","38.5964912280702","38.5964912280702","33.3333333333333","33.3333333333333","33.3333333333333","35.0877192982456","45.6140350877193","45.6140350877193","45.6140350877193","45.6140350877193","47.3684210526316","47.3684210526316",
"Caribbean small states","CSS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6104868913858","","13.0434782608696","13.2","15.3061224489796","15.9863945578231","16.3204747774481","18.75","18.75","17.9941002949853","17.8885630498534","17.1014492753623","16.9590643274854","13.953488372093","14.868804664723","15.2941176470588","16.4705882352941","16.5680473372781","19.6480938416422","19.6480938416422","20.7602339181287","21.6374269005848","22.5146198830409","24.8538011695906","25.3644314868805","25.3687315634218","26.0869565217391",
"Cuba","CUB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7504244482173","27.6206322795341","27.6206322795341","27.6206322795341","27.6206322795341","27.6206322795341","35.9605911330049","35.9605911330049","35.9605911330049","35.9605911330049","35.9605911330049","43.1596091205212","43.1596091205212","43.1596091205212","45.221843003413","45.221843003413","48.8562091503268","48.8562091503268","48.8562091503268","48.8562091503268","48.8562091503268","53.2231404958678","53.2231404958678","53.2231404958678","53.4129692832764","53.4129692832764","55.7446808510638",
"Curacao","CUW","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.35714285714286","5.35714285714286","5.35714285714286","7.14285714285714","10.7142857142857","10.7142857142857","10.7142857142857","16.0714285714286","16.0714285714286","14.2857142857143","14.2857142857143","14.2857142857143","12.5","12.5","10.7142857142857","10.7142857142857","10.7142857142857","12.5","12.5","17.8571428571429","17.8571428571429","17.8571428571429","17.8571428571429","19.6428571428571","14.2857142857143","14.2857142857143","14.2857142857143",
"Czechia","CZE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","15","15","17","17","17","17","15.5","15.5","15.5","15.5","22","22","22","19.5","19.5","20","20","22","22","22.5","22.5","25","25.5","26",
